Biometry_ID,Region,Period,SpecificChronology,ChronGeneral,Chron,Excluded_from_NISP,Site.name,Area,SiteID,TaxonName,Taxon,Element,ElementName,GL,GLl,GLm,Bp,Dp,SD,DD_shaft,Dl,Bd,Dd,BT,HT,HTC,GLpe,BatF,Dc,GB,BFd,BFp,Comments,AnalysisEdits,Individual,IndiDuplicate,MeasurementPrecision,TaxonGroup
2362,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Baggiovara,Opera Pia Bianchi,121,Cattle,B,AS,Astragalus,NA,63.1,58.8,NA,NA,NA,NA,33.5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2363,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Baggiovara,Opera Pia Bianchi,121,Cattle,B,AS,Astragalus,NA,NA,52.5,NA,NA,NA,NA,NA,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2374,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Baggiovara,Opera Pia Bianchi,121,Cattle,B,AS,Astragalus,NA,57.8,51.7,NA,NA,NA,NA,32.4,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2375,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Baggiovara,Opera Pia Bianchi,121,Cattle,B,AS,Astragalus,NA,55.2,52.5,NA,NA,NA,NA,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2376,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Baggiovara,Opera Pia Bianchi,121,Cattle,B,AS,Astragalus,NA,54.8,49.2,NA,NA,NA,NA,30.9,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2437,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Gaggio,Struttura 1 + capanna alfa,122,Cattle,B,AS,Astragalus,NA,54.4,52.5,NA,NA,NA,NA,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2438,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Gaggio,Struttura 1 + capanna alfa,122,Cattle,B,AS,Astragalus,NA,59.9,57.6,NA,NA,NA,NA,32.5,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2439,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Gaggio,Struttura 1 + capanna alfa,122,Cattle,B,AS,Astragalus,NA,52.1,47.4,NA,NA,NA,NA,28.3,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2444,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Gaggio,Struttura 1 + capanna alfa,122,Cattle,B,AS,Astragalus,NA,59.1,55.3,NA,NA,NA,NA,33.3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2632,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Cattle,B,AS,Astragalus,NA,59.6,55.4,NA,NA,NA,NA,34,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2633,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Cattle,B,AS,Astragalus,NA,54,49.1,NA,NA,NA,NA,30.6,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2634,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Cattle,B,AS,Astragalus,NA,53.5,48.8,NA,NA,NA,NA,31.4,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2635,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Cattle,B,AS,Astragalus,NA,55.3,51.1,NA,NA,NA,NA,31,32.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2754,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,67.1,62.3,NA,NA,NA,NA,36.5,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2755,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,60.1,55.9,NA,NA,NA,NA,34.5,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2756,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,55.5,52.8,NA,NA,NA,NA,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2757,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,63.5,58.5,NA,NA,NA,NA,NA,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2758,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,63.1,58.2,NA,NA,NA,NA,35.2,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2759,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,59.4,54.7,NA,NA,NA,NA,34.4,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2760,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Cattle,B,AS,Astragalus,NA,59.7,53.8,NA,NA,NA,NA,33.3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2891,Veneto,Iron Age,IA2,IA2,IA.Late,NA,Padova,Via Dietro Duomo,112,Cattle,B,AS,Astragalus,NA,58.1,53.2,NA,NA,NA,NA,32.6,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2943,South,Iron Age,IA2,IA2,IA.Late,NA,Mirandola,Barchessone Cappello,83,Cattle,B,AS,Astragalus,NA,69.8,65.7,NA,NA,NA,NA,39,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
2977,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Cattle,B,AS,Astragalus,NA,64,57.7,NA,NA,NA,NA,NA,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3066,South,Iron Age,IA2,IA2,IA.Late,NA,Rubiera,Ca del Cristo,72,Cattle,B,AS,Astragalus,NA,62.2,NA,NA,NA,NA,NA,38.3,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3086,South,Iron Age,IA2,IA2,IA.Late,NA,Spina,Excavations 2007-2009,118,Cattle,B,AS,Astragalus,NA,NA,62.6,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3108,South,Iron Age,IA2,IA2,IA.Late,NA,Spina,Excavations 2007-2009,118,Cattle,B,AS,Astragalus,NA,57.6,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3109,South,Iron Age,IA2,IA2,IA.Late,NA,Spina,Excavations 2007-2009,118,Cattle,B,AS,Astragalus,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3209,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Feniletto,NA,15,Cattle,B,AS,Astragalus,NA,56,51.8,NA,NA,NA,NA,31.8,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3314,South,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Pilastri Bondeno,Sondaggi 1989,27,Cattle,B,AS,Astragalus,NA,NA,56.5,NA,NA,NA,NA,33.1,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3315,South,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Pilastri Bondeno,Sondaggi 1989,27,Cattle,B,AS,Astragalus,NA,59.6,56.2,NA,NA,NA,NA,35.5,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3488,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,54.5,50,NA,NA,NA,NA,30.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3489,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,60,52.5,NA,NA,NA,NA,33.6,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3490,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,55.2,52.4,NA,NA,NA,NA,31.8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3491,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,58.3,54.7,NA,NA,NA,NA,33.3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3492,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,60.4,56.5,NA,NA,NA,NA,33.5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3493,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,59.7,56.4,NA,NA,NA,NA,33.7,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3494,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,59.3,57.4,NA,NA,NA,NA,34.4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3495,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,57.7,54.3,NA,NA,NA,NA,32,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3496,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,59.5,57,NA,NA,NA,NA,33.4,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3497,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,57.7,53.8,NA,NA,NA,NA,32.1,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3498,Appennine,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,ExNISP,San Giuliano di Toscanella,NA,34,Cattle,B,AS,Astragalus,NA,60,55,NA,NA,NA,NA,33.2,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3710,Friuli,Roman,Rom.Early,Early,Roman.Early,NA,Pozzuolo,Excavations 1980-83 Roman,160,Cattle,B,AS,Astragalus,NA,69,NA,NA,NA,NA,NA,55.2,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3775,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Cattle,B,AS,Astragalus,NA,55,49,NA,NA,NA,NA,30.2,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3857,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,AS,Astragalus,NA,54.2,NA,NA,NA,NA,NA,29.8,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3858,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,AS,Astragalus,NA,56.3,NA,NA,NA,NA,NA,30.8,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3859,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,AS,Astragalus,NA,57.4,NA,NA,NA,NA,NA,32,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3860,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,AS,Astragalus,NA,60.2,NA,NA,NA,NA,NA,34.2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3962,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,55,56,NA,NA,NA,NA,31.4,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3963,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,56.7,51.7,NA,NA,NA,NA,31,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3964,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,56.8,51,NA,NA,NA,NA,30.9,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3965,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,59,53,NA,NA,NA,NA,33,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3966,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,59.1,54.2,NA,NA,NA,NA,33,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3967,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,NA,62,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3968,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,54.6,50,NA,NA,NA,NA,30.6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3969,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,57.3,51,NA,NA,NA,NA,30.8,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3970,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,AS,Astragalus,NA,63.6,58.6,NA,NA,NA,NA,36.1,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4230,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,AS,Astragalus,NA,53,50,NA,NA,NA,NA,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4231,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,AS,Astragalus,NA,56,52,NA,NA,NA,NA,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4232,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,AS,Astragalus,NA,50.5,47,NA,NA,NA,NA,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4727,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,66.1,61.4,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4736,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,55.5,51.3,NA,NA,NA,NA,32.7,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4792,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,58.4,NA,NA,NA,NA,NA,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4813,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,63,NA,NA,NA,NA,NA,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4921,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,64.5,58.7,NA,NA,NA,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4946,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,59.2,54.9,NA,NA,NA,NA,33.8,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5066,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,70.9,64.9,NA,NA,NA,NA,41.2,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5304,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,68.6,63.2,NA,NA,NA,NA,37.9,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5400,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,63.8,58.5,NA,NA,NA,NA,35.7,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5447,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,58.9,57.2,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5572,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,63.5,58.4,NA,NA,NA,NA,36.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5576,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5665,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,63.7,NA,NA,NA,NA,NA,35.3,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5826,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,59,55.4,NA,NA,NA,NA,33.2,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joins individual 00H,NA,NA,NA,NA,Cattle
5865,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,64.6,57.9,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5883,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,56.5,NA,NA,NA,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5908,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,64.8,58.7,NA,NA,NA,NA,37.1,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joins individual 00I,NA,NA,NA,NA,Cattle
5909,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,55.9,51.1,NA,NA,NA,NA,31.7,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5935,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,NA,NA,NA,NA,NA,NA,NA,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
6047,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,66.3,63.5,NA,NA,NA,NA,37.3,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
6086,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,AS,Astragalus,NA,61.5,55.9,NA,NA,NA,NA,34.2,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
8213,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,AS,Astragalus,NA,61,52,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8214,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,AS,Astragalus,NA,58,56,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8215,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,AS,Astragalus,NA,60,57,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8216,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,AS,Astragalus,NA,58,53,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8217,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,AS,Astragalus,NA,62,56,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8379,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,57,NA,NA,NA,NA,NA,31.4,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8380,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,66.5,NA,NA,NA,NA,NA,38,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1*,Cattle
8381,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,50,NA,NA,NA,NA,NA,27,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8382,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8383,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,55,NA,NA,NA,NA,NA,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8384,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8385,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,NA,NA,NA,NA,NA,NA,32,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8386,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,60,NA,NA,NA,NA,NA,37,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8387,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,AS,Astragalus,NA,70,NA,NA,NA,NA,NA,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
